part_number,part_description,category,file_name,memory_specification,encode_status,Product_id,product_id_validation
UCS-MR-1X162RU-A,UCS-MR-1X162RU-A 16GB DDR4-2133-MHz RDIMM/PC4-17000/dual rank/x4/1.2v ,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2133"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24213312S1,Valid
UCS-MR-1X162RU-A,UCS-MR-1X162RU-A 16GB DDR4-2133-MHz RDIMM/PC4-17000/dual rank/x4/1.2v,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2133"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24213312S1,Valid
UCS-MR-1X162RV-A,UCS-MR-1X162RV-A 16GB DDR4-2400-MHz RDIMM/PC4-19200/dual rank/x4/1.2v,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""2400"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER24240012S1,Valid
UCS-MR-1X322RU-A,UCS-MR-1X322RU-A 32GB DDR4-2133-MHz RDIMM/PC4-17000/dual rank/x4/1.2v,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2133"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24213312S1,Valid
UCS-MR-1X322RVA-S,UCS-MR-1X322RVA-S 32GB DDR4-2400-MHz RDIMM/PC4-19200/dual rank/x4/1.2v Samsung,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""2400"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24240012S1,Valid
UCS-MR-1X648RU-A,UCS-MR-1X648RU-A 64GB DDR4-2133-MHz TSV-RDIMM/PC4-17000/octal rank/x4/1.2v,memory,c240m4-sff-spec-sheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""2133"", ""ranks"": 8, ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER84213312S1,Valid
UCSX-MR256G8RE32,UCSX-MR256G8RE32 256GB DDR5-5600 RDIMM 8Rx4 (16Gb) 8 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""256GB"", ""speed"": ""5600"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84560011S1,Valid
UCSX-MR128G4RE3,UCSX-MR128G4RE3 128GB DDR5-5600 RDIMM 4Rx4 (16Gb) 4 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""128GB"", ""speed"": ""5600"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44560011S1,Valid
UCSX-MR128G2RG3,UCSX-MR128G2RG3 128GB DDR5-5600 RDIMM 2Rx4 (32Gb) 2 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""128GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER24560011S1,Valid
UCSX-MRX96G2RF3,UCSX-MRX96G2RF3 96GB DDR5-5600 RDIMM 2Rx4 (24Gb) 2 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""96GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,96D5ER24560011S1,Valid
UCSX-MRX64G2RE3,UCSX-MRX64G2RE3 64GB DDR5-5600 RDIMM 2Rx4 (16Gb) 2 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""64GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24560011S1,Valid
UCSX-MRX48G1RF3,UCSX-MRX48G1RF3 48GB DDR5-5600 RDIMM 1Rx4 (24Gb) 1 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""48GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,48D5ER14560011S1,Valid
UCSX-MRX32G1RE3,UCSX-MRX32G1RE3 32GB DDR5-5600 RDIMM 1Rx4 (16Gb) 1 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""32GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14560011S1,Valid
UCSX-MRX16G1RE3,UCSX-MRX16G1RE3 16GB DDR5-5600 RDIMM 1Rx8 (16Gb) 1 DIMM Blank3 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""16GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18560011S1,Valid
UCS-MRX64G2RE5,UCS-MRX64G2RE5 64GB DDR5-6400 RDIMM 2Rx4 (16Gb) 2 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""64GB"", ""speed"": ""6400"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24640011S1,Valid
UCS-MRX32G1RE5,UCS-MRX32G1RE5 32GB DDR5-6400 RDIMM 1Rx4 (16Gb) 1 DIMM Blank3 ,memory,ucs-x215c-m8-compute-node.pdf,"{""capacity"": ""32GB"", ""speed"": ""6400"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14640011S1,Valid
UCS-MR-X64G2RW2,UCS-MR-X64G2RW2 64 GB DDR4-3200MHz RDIMM 2Rx4 (16Gb) 1.2 V 2 ,memory,memory-guide-c220-c240-b200-m5.pdf,"{""capacity"": ""64GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24320012S1,Valid
UCS-MR-X32G2RW2,UCS-MR-X32G2RW2 32 GB DDR4-3200MHz RDIMM 2Rx4 (8Gb) 1.2 V 2 ,memory,memory-guide-c220-c240-b200-m5.pdf,"{""capacity"": ""32GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24320012S1,Valid
UCS-MR-X16G1RW2,UCS-MR-X16G1RW2 16 GB DDR4-3200MHz RDIMM 1Rx4 (8Gb) 1.2 V 1 Intel® Optane™ Persistent ,memory,memory-guide-c220-c240-b200-m5.pdf,"{""capacity"": ""16GB"", ""speed"": ""3200"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14320012S1,Valid
UCS-MR-X16G1RW,UCS-MR-X16G1RW 16GB DDR4-3200MHz RDIMM 1Rx4 (8Gb)/1.2v ,memory,memory-guide-c220-c240-b200-m5.pdf,"{""capacity"": ""16GB"", ""speed"": ""3200"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D4ER14320012S1,Valid
UCS-MR-X32G2RW,UCS-MR-X32G2RW 32GB DDR4-3200MHz RDIMM 2Rx4 (8Gb)/1.2v,memory,memory-guide-c220-c240-b200-m5.pdf,"{""capacity"": ""32GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D4ER24320012S1,Valid
UCS-MR-X64G2RW,UCS-MR-X64G2RW 64GB DDR4-3200MHz RDIMM 2Rx4 (16Gb)/1.2v ,memory,memory-guide-c220-c240-b200-m5.pdf,"{""capacity"": ""64GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D4ER24320012S1,Valid
UCS-MR-X64G2RW,UCS-MR-X64G2RW 164GB DDR4-3200MHz RDIMM 2Rx4 (16Gb)/1.2v ,memory,memory-guide-c220-c240-b200-m5.pdf,"{""capacity"": ""164GB"", ""speed"": ""3200"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR4"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.2V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,164D4ER24320012S1,Valid
UCS-MR256G8RE32,UCS-MR256G8RE32 256GB DDR5-5600 RDIMM 8Rx4 (16Gb) 8 ,memory,ucs-c245-m8-sff-rack-server.pdf,"{""capacity"": ""256GB"", ""speed"": ""5600"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84560011S1,Valid
UCS-MR128G4RE3,UCS-MR128G4RE3 128GB DDR5-5600 RDIMM 4Rx4 (16Gb) 4 ,memory,ucs-c245-m8-sff-rack-server.pdf,"{""capacity"": ""128GB"", ""speed"": ""5600"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44560011S1,Valid
UCS-MRX96G2RF3,UCS-MRX96G2RF3 96GB DDR5-5600 RDIMM 2Rx4 (24Gb) 2 ,memory,ucs-c245-m8-sff-rack-server.pdf,"{""capacity"": ""96GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,96D5ER24560011S1,Valid
UCS-MRX64G2RE3,UCS-MRX64G2RE3 64GB DDR5-5600 RDIMM 2Rx4 (16Gb) 2 ,memory,ucs-c245-m8-sff-rack-server.pdf,"{""capacity"": ""64GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24560011S1,Valid
UCS-MRX48G1RF32,UCS-MRX48G1RF32 48GB DDR5-5600 RDIMM 1Rx4 (24Gb) 1 ,memory,ucs-c245-m8-sff-rack-server.pdf,"{""capacity"": ""48GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,48D5ER14560011S1,Valid
UCS-MRX32G1RE3,UCS-MRX32G1RE3 32GB DDR5-5600 RDIMM 1Rx4 (16Gb) 1 ,memory,ucs-c245-m8-sff-rack-server.pdf,"{""capacity"": ""32GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14560011S1,Valid
UCS-MRX16G1RE3,UCS-MRX16G1RE3 16GB DDR5-5600 RDIMM 1Rx8 (16Gb) 1 DIMM Blank3 ,memory,ucs-c245-m8-sff-rack-server.pdf,"{""capacity"": ""16GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18560011S1,Valid
UCS-MR-1X041RY-A,UCS-MR-1X041RY-A 4GB DDR3-1600-MHz RDIMM/PC3-12800/1R/dual voltage 1.35/1.5 V 1 ,memory,c200m2_sff_specsheet.pdf,"{""capacity"": ""4GB"", ""speed"": ""1600"", ""ranks"": ""1"", ""rank_width"": ""2"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,4D3ER12160015S1,Valid
UCS-MR-1X082RY-A,UCS-MR-1X082RY-A 8GB DDR3-1600-MHz RDIMM/PC3-12800/2R/x4/dual voltage 1.35/1.5 V 2 ,memory,c200m2_sff_specsheet.pdf,"{""capacity"": ""8GB"", ""speed"": ""1600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR3"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.5V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,8D3ER24160015S1,Valid
UCS-MRX16G1RE1,UCS-MRX16G1RE1 16GB DDR5-4800 RDIMM 1Rx8 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""4800"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18480011S1,Valid
UCS-MRX32G1RE1,UCS-MRX32G1RE1 32GB DDR5-4800 RDIMM 1Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""4800"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14480011S1,Valid
UCS-MRX64G2RE1,UCS-MRX64G2RE1 64GB DDR5-4800 RDIMM 2Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""4800"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24480011S1,Valid
UCS-MR128G4RE1,UCS-MR128G4RE1 128GB DDR5-4800 RDIMM 4Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""4800"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44480011S1,Valid
"UCS-MR256G8RE11,2","UCS-MR256G8RE11,2 256GB DDR5-4800 RDIMM 8Rx4 (16Gb) DDR5-5600MT/s PID list3 ",memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""256GB"", ""speed"": ""4800"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84480011S1,Valid
UCS-MRX16G1RE3,UCS-MRX16G1RE3 16GB DDR5-5600 RDIMM 1Rx8 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18560011S1,Valid
UCS-MRX32G1RE3,UCS-MRX32G1RE3 32GB DDR5-5600 RDIMM 1Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14560011S1,Valid
UCS-MRX48G1RF34,UCS-MRX48G1RF34 48GB DDR5-5600 RDIMM 1Rx4 (24Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""48GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,48D5ER14560011S1,Valid
UCS-MRX64G2RE3,UCS-MRX64G2RE3 64GB DDR5-5600 RDIMM 2Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24560011S1,Valid
UCS-MRX96G2RF3,UCS-MRX96G2RF3 96GB DDR5-5600 RDIMM 2Rx4 (24Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""96GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,96D5ER24560011S1,Valid
UCS-MR128G4RE3,UCS-MR128G4RE3 128GB DDR5-5600 RDIMM 4Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""5600"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44560011S1,Valid
"UCS-MR256G8RE31,4","UCS-MR256G8RE31,4 256GB DDR5-5600 RDIMM 8Rx4 (16Gb) ",memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""256GB"", ""speed"": ""5600"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84560011S1,Valid
UCS-MRX16G1RE1=,UCS-MRX16G1RE1= 16GB DDR5-4800 RDIMM 1Rx8 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""4800"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18480011S1,Valid
UCS-MRX32G1RE1=,UCS-MRX32G1RE1= 32GB DDR5-4800 RDIMM 1Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""4800"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14480011S1,Valid
UCS-MRX64G2RE1=,UCS-MRX64G2RE1= 64GB DDR5-4800 RDIMM 2Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""4800"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24480011S1,Valid
UCS-MR128G4RE1=,UCS-MR128G4RE1= 128GB DDR5-4800 RDIMM 4Rx4 (16Gb),memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""4800"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44480011S1,Valid
UCS-MR256G8RE1=,UCS-MR256G8RE1= 256GB DDR5-4800 RDIMM 8Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""256GB"", ""speed"": ""4800"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84480011S1,Valid
UCS-MRX16G1RE3=,UCS-MRX16G1RE3= 16GB DDR5-5600 RDIMM 1Rx8 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""16GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""8"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,16D5ER18560011S1,Valid
UCS-MRX32G1RE3=,UCS-MRX32G1RE3= 32GB DDR5-5600 RDIMM 1Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""32GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,32D5ER14560011S1,Valid
UCS-MRX48G1RF3,UCS-MRX48G1RF3 = 48GB DDR5-5600 RDIMM 1Rx4 (24Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""48GB"", ""speed"": ""5600"", ""ranks"": ""1"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,48D5ER14560011S1,Valid
UCS-MRX64G2RE3=,UCS-MRX64G2RE3= 64GB DDR5-5600 RDIMM 2Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""64GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,64D5ER24560011S1,Valid
UCS-MRX96G2RF3=,UCS-MRX96G2RF3= 96GB DDR5-5600 RDIMM 2Rx4 (24Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""96GB"", ""speed"": ""5600"", ""ranks"": ""2"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,96D5ER24560011S1,Valid
UCS-MR128G4RE3=,UCS-MR128G4RE3= 128GB DDR5-5600 RDIMM 4Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""128GB"", ""speed"": ""5600"", ""ranks"": ""4"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,128D5ER44560011S1,Valid
UCS-MR256G8RE3=,UCS-MR256G8RE3= 256GB DDR5-5600 RDIMM 8Rx4 (16Gb) ,memory,c240m7-sff-specsheet.pdf,"{""capacity"": ""256GB"", ""speed"": ""5600"", ""ranks"": ""8"", ""rank_width"": ""4"", ""memory_type"": ""DDR5"", ""dimm_type"": ""RDIMM"", ""ecc"": ""ECC"", ""voltage"": ""1.1V"", ""height"": ""STD"", ""qty"": ""1""}",is_encoded,256D5ER84560011S1,Valid
